score,SMILES,Name
0.01009417540871027,O=C(NCc1ccc2c(c1)OCO2)c1cccc(I)c1,lNyqrIlYQcI1AhZ4SDu8ng_SCQ9LqimIvfg0nY_0GOUkg
0.006246098233532393,CC(=O)c1ccc(NC(=O)c2cc(F)c(F)c(F)c2F)cc1,XK1icqf6vsfCY-lba-Z2IA_ueAMgPy2J3DHBLqr5Lu7Jw
0.003674203926042352,CC(=O)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,XK1icqf6vsfCY-lba-Z2IA_TUWXqR5o3UlKbplbQel0Qg
0.0007779502768975187,CC(=O)c1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)cc1,XK1icqf6vsfCY-lba-Z2IA_WUPospj5lhtRIymyoOg-Xg
0.023285093389631584,O=C(c1ccc(Cl)cc1Cl)N1CCCCCC1,ON-rUkiobHOy0LoL1EUwIg_fm1wtXbFqHB6r7F2jV7UVg
0.002023785293427613,O=C(Cc1cccc2ccccc12)N1CCCCCC1,ON-rUkiobHOy0LoL1EUwIg_BjrivStg6MHZW3JdrExVrQ
1.1311045731417835,O=C(c1ccc([N+](=O)[O-])o1)N1CCCCCC1,ON-rUkiobHOy0LoL1EUwIg_oNQrClZSSOYLC92uhaJt_w
0.003935779983498751,CCNc1ccc(C(=O)N2CCN(C)CC2)cc1[N+](=O)[O-],PG8DS5N6nJwhdybAxyGVlg_7uvmtuC6pGWvGqI1SR20yg
0.0035848516102605643,Cc1ccsc1C(=O)N1CCN(C)CC1,PG8DS5N6nJwhdybAxyGVlg_jRAbWQUX9Lmd6L1var-1Fw
0.001099567464990514,CN1CCN(C(=O)CC23CC4CC(CC(C4)C2)C3)CC1,PG8DS5N6nJwhdybAxyGVlg_dJYw6HxT6DUAtjl2ZyRL5Q
0.0006306873105292834,O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,QpvjHk0MCsGGu5on50kdkg_x6c-XiJ4dUyJM86FA0wqsQ
0.026173756584142893,O=C(NNC(=O)c1ccc2ccccc2n1)c1ccncc1,QpvjHk0MCsGGu5on50kdkg_fWeUQsvMJ600UuG4uMni9g
0.0003763525156877061,O=C(CCc1ccccc1)NNC(=O)c1ccncc1,QpvjHk0MCsGGu5on50kdkg_G7cN0164bO2vHhE_kVpxsQ
0.0010181423384738597,CCC(C)NC(=O)c1ccccc1,9Jl2jup82ZGuTXNS4L1E9Q_APDQqud4I5MJs1e_FhA-nw
0.0012819144566715884,CCC(C)NC(=O)C1c2ccccc2Oc2ccccc21,9Jl2jup82ZGuTXNS4L1E9Q_6o9nlaP2onNMaa4QHGpYAA
0.02485521392009138,CCC(C)NC(=O)COc1ccccc1[N+](=O)[O-],9Jl2jup82ZGuTXNS4L1E9Q__R2G7Fk_5tEDLliQtlI3JA
0.0008804016698091832,CN(C)c1cccc(NC(=O)C2CC2)c1,KUrUTQHxTuhifpK0mZ-0PA_HPCs7S0fGUyxixVuwH357A
0.016352613677340276,CN(C)c1cccc(NC(=O)c2ccccc2I)c1,KUrUTQHxTuhifpK0mZ-0PA_rVWGy8avfqRiLKnbii5arA
0.0016469193397715292,CN(C)c1cccc(NC(=O)COc2cccc(Br)c2)c1,KUrUTQHxTuhifpK0mZ-0PA_OATLwX-K8_VLCMWcm0drbQ
0.0014291351589861279,O=C(c1cccc(Br)c1)N1CCc2ccccc2C1,G6xodI-KXWEbtR87B-QXIQ_mLbKZyO3mKek-hCg1NybAg
0.0022072114512621255,O=C(c1ccccc1I)N1CCc2ccccc2C1,G6xodI-KXWEbtR87B-QXIQ_rVWGy8avfqRiLKnbii5arA
0.00104728491390606,O=C(Cc1cccs1)N1CCc2ccccc2C1,G6xodI-KXWEbtR87B-QXIQ_I7h_M5IvJhm8CLaakjfI-Q
0.004851061390892064,CCCCCNC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,mOIKmhU1Y_8XQF-y6vvGhA_81SJrbZri-NO675fjd6ezg
0.0005300555104892943,CCCCCNC(=O)c1ccc(NC(C)=O)cc1,mOIKmhU1Y_8XQF-y6vvGhA_rIvoV31m_z2ZGwlo6YSamw
0.008460699219578593,CCCCCNC(=O)Cc1cc(OC)c(OC)c(OC)c1,mOIKmhU1Y_8XQF-y6vvGhA_TyhxQkMZFlNoWYey3C6t_w
0.04201974977922873,CC(NC(=O)CSc1cccc2cccc(Cl)c12)c1ccccc1,V0zPWmVvAOPfFt_b--H0Ww_IOUsC4c37X28sHXpJLOZ6A
0.0007991826275199387,CC(NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,V0zPWmVvAOPfFt_b--H0Ww_fpM4xe1eJBZAYhXqE9iZfA
0.0015708566653864964,Cc1ccsc1C(=O)NC(C)c1ccccc1,V0zPWmVvAOPfFt_b--H0Ww_jRAbWQUX9Lmd6L1var-1Fw
0.010368459979872569,O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccccc2)nc2ccccc12,zgITqd7wiyYhD6JYp_65Pw_WNbT4JgSbEEZnSScReW95A
0.003813599431183423,O=C(Cc1cccs1)NCc1ccc(Cl)cc1,zgITqd7wiyYhD6JYp_65Pw_I7h_M5IvJhm8CLaakjfI-Q
0.009273088721329259,O=C(NCc1ccc(Cl)cc1)c1ccc2ccccc2n1,zgITqd7wiyYhD6JYp_65Pw_fWeUQsvMJ600UuG4uMni9g
0.0036261597246536326,CC1CN(C(=O)c2cccc(I)c2)CC(C)O1,EMhqovVvDK3d_Rbh6jbsMg_SCQ9LqimIvfg0nY_0GOUkg
0.001822838664655324,CC1CN(C(=O)c2ccccc2F)CC(C)O1,EMhqovVvDK3d_Rbh6jbsMg_nwP1drBA-aeBn8btT4t6oA
0.01170878999952496,CC1CN(C(=O)c2ccc(N)c([N+](=O)[O-])c2)CC(C)O1,EMhqovVvDK3d_Rbh6jbsMg_0Q64s-otkGKwxB_FX6hCbA
0.004960431226525112,CC(C)(C)C(=O)NNC(=O)c1ccccn1,hspnNYxxYBSnf9kNZnoS9A_fmTZVmCPkXPR3lsffMob2A
0.013935636421650622,O=C(NNC(=O)c1ccccn1)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,hspnNYxxYBSnf9kNZnoS9A_BtvjPwbZW2HSFm4EtEkqvQ
0.006190265912345172,O=C(NNC(=O)c1ccccn1)c1cccnc1,hspnNYxxYBSnf9kNZnoS9A_EhVcuwFIw92EvrqgKHmg9g
0.02258147466442173,O=C(NNC(=O)c1ccccn1)c1ccc(Br)cc1,6Cb-Raf0HFCITMXRW4vxMw_Nu07IhYF8Yp9Es7jtnmvkw
0.07249538391829446,O=C(NNC(=O)c1ccc2ccccc2n1)c1ccc(Br)cc1,6Cb-Raf0HFCITMXRW4vxMw_fWeUQsvMJ600UuG4uMni9g
0.0014665338329846967,O=C(COc1ccccc1)NNC(=O)c1ccc(Br)cc1,6Cb-Raf0HFCITMXRW4vxMw_xPjw7p8u2XD0V_cUtx2CYg
0.00849140838430018,COc1ccc(CC(=O)NNC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,SSUI4H3Ltnoy7RkQDxZclg_bTgL5JjEGUAuBNUau0i9ag
0.010200315857098019,O=C(NNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc(Br)cc1,SSUI4H3Ltnoy7RkQDxZclg_4uFQiy7Mq8Nstj9PzoUPSw
0.009632943953794992,O=C(NNC(=O)C1(c2ccc(F)cc2)CCCC1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,SSUI4H3Ltnoy7RkQDxZclg_OV2quc1jMXhm2Y7RD9BlCw
0.0024605968981141757,COc1ccccc1N1CCN(C(=O)Cc2cc(OC)c(OC)c(OC)c2)CC1,YyOEZmZECoEZt6zCuPKiBQ_TyhxQkMZFlNoWYey3C6t_w
0.0033988521575451167,COc1ccccc1N1CCN(C(=O)c2sccc2C)CC1,YyOEZmZECoEZt6zCuPKiBQ_jRAbWQUX9Lmd6L1var-1Fw
0.0021804978973259392,COc1ccccc1N1CCN(C(C)=O)CC1,YyOEZmZECoEZt6zCuPKiBQ_YhbTtchh8xXTyGk6dYX-vA
0.004755290794896561,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccccc1[N+](=O)[O-],BhLjmTfSpr3BjKq67DJ78A_TUWXqR5o3UlKbplbQel0Qg
0.02223973299624049,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccc(Cl)c([N+](=O)[O-])c1,BhLjmTfSpr3BjKq67DJ78A_Mf288P4UJG4Wr785q5N3uA
0.0005956031861416443,CCC(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,BhLjmTfSpr3BjKq67DJ78A_uYpdFWQ2sQ08d2_f9STz9w
0.0004637663549873719,CCN1CCN(C(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)CC1,3VfXydYAkxpP6ViJvT1LmA_MgmYtsW-64lU-VN11aopBQ
0.0034104762421432455,CCN1CCN(C(=O)c2cccnc2Cl)CC1,3VfXydYAkxpP6ViJvT1LmA_8uRcq92Ab4MVleWBMK599Q
0.0017238943495251921,CCN1CCN(C(=O)c2cccc(OC(F)F)c2)CC1,3VfXydYAkxpP6ViJvT1LmA_oaR-sUVjkRtRA23e3QAI_w
0.001765390436524683,CN(Cc1ccccc1)C(=O)C1CCCCC1,g0eMMYdtAqViJCLDkSPgQg_5bhp2ar6LM9IIW296tr8EQ
1.111622479511425,CN(Cc1ccccc1)C(=O)c1ccc([N+](=O)[O-])o1,g0eMMYdtAqViJCLDkSPgQg_oNQrClZSSOYLC92uhaJt_w
0.0014133954414283778,CCCC(=O)N(C)Cc1ccccc1,g0eMMYdtAqViJCLDkSPgQg_psH9BwHgKD0n_kcbMiQIfQ
0.0011843175971115727,O=C(NCc1ccccc1)c1ccc(Oc2ccccc2)cc1,nE0-W314DTmtMlkKPYkgWg_KEd6Ji5YiTZcpwD-qyZEWQ
0.004967944945441616,O=C(NCc1ccccc1)c1ccc(Cl)cc1,nE0-W314DTmtMlkKPYkgWg_DaRruGHToYewXyr2SgGtrA
0.0038903166196478933,O=C(NCc1ccccc1)c1ccccc1Br,nE0-W314DTmtMlkKPYkgWg_oOil8TTlKe-83QE2V_2eKg
0.026607845658286056,O=C(c1cc([N+](=O)[O-])ccc1Cl)N1CCN(C(c2ccccc2)c2ccccc2)CC1,CuVBo2HyUO7Jq2a7oRstPg_4Sl2ItyXuFZkFtuS4PvZtg
0.002855086938326018,O=C(COc1ccccc1[N+](=O)[O-])N1CCN(C(c2ccccc2)c2ccccc2)CC1,CuVBo2HyUO7Jq2a7oRstPg__R2G7Fk_5tEDLliQtlI3JA
0.002788463916896966,O=C(c1cccc(I)c1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,CuVBo2HyUO7Jq2a7oRstPg_SCQ9LqimIvfg0nY_0GOUkg
0.0032989077687763935,CN(C(=O)c1cnccn1)C1CCCCC1,6xy2F3u62DIqgH2DMMJ8fw_g7gtf82pOFiFTQRYEqMRow
0.0007584823222267258,CN(C(=O)COc1ccccc1)C1CCCCC1,6xy2F3u62DIqgH2DMMJ8fw_xPjw7p8u2XD0V_cUtx2CYg
0.02336399349428575,CN(C(=O)c1cc([N+](=O)[O-])ccc1Cl)C1CCCCC1,6xy2F3u62DIqgH2DMMJ8fw_4Sl2ItyXuFZkFtuS4PvZtg
0.004324995606944363,O=C(Cc1cccc2ccccc12)NC1CCCCC1,B7Vk3DqvbXqdva7ObPcebA_BjrivStg6MHZW3JdrExVrQ
0.0014929217813652862,O=C(NC1CCCCC1)c1ccc2ccccc2c1,B7Vk3DqvbXqdva7ObPcebA_OmNqO3FYt9Buh_EnKGmtug
0.002651610495416734,Cc1ccsc1C(=O)NC1CCCCC1,B7Vk3DqvbXqdva7ObPcebA_jRAbWQUX9Lmd6L1var-1Fw
0.002663254186813631,O=C(NCC1CCCO1)c1ccc2ccccc2n1,yUao5XFDuO2FuqNOz-LTUw_fWeUQsvMJ600UuG4uMni9g
0.008412116897034139,O=C(NCC1CCCO1)c1ccc(Cl)cc1Cl,yUao5XFDuO2FuqNOz-LTUw_fm1wtXbFqHB6r7F2jV7UVg
0.00018537851541552112,CC(C)(C)c1ccc(C(=O)NCC2CCCO2)cc1,yUao5XFDuO2FuqNOz-LTUw_fpM4xe1eJBZAYhXqE9iZfA
0.2078095901524648,CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1nc(-c2ccccc2)cs1,FVZPCNMaatc5bNuI2lrlTA_whVVcJzmC9mmR-do1WSdkg
3.1772033479064703,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc([N+](=O)[O-])o1,FVZPCNMaatc5bNuI2lrlTA_oNQrClZSSOYLC92uhaJt_w
0.06605344370473176,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(Cl)cc1Cl,FVZPCNMaatc5bNuI2lrlTA_fm1wtXbFqHB6r7F2jV7UVg
0.0005977870017712167,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)NNC(=O)c2ccccc2Cl)c1,CVnmdcoVx9HJS07iXq_Wpg_WCy4CpEzGauetvWC4UaVOQ
0.0017197469483913874,CC(Oc1ccc(Cl)cc1Cl)C(=O)NNC(=O)c1ccccc1Cl,CVnmdcoVx9HJS07iXq_Wpg_whVVcJzmC9mmR-do1WSdkg
0.30380029926163843,O=C(NNC(=O)c1ccccc1Cl)c1ccc([N+](=O)[O-])o1,CVnmdcoVx9HJS07iXq_Wpg_oNQrClZSSOYLC92uhaJt_w
0.0020984665584823483,O=C(COc1ccc(Cl)cc1Cl)NNC(=O)c1ccccc1Br,i56tjLT-k1KmYmfTTqecRg_TEpSil0IzYQqTzDb8F2yKA
0.003167465991874008,O=C(NNC(=O)c1ccccc1Br)c1ccc(Cl)cc1Cl,i56tjLT-k1KmYmfTTqecRg_fm1wtXbFqHB6r7F2jV7UVg
0.004330354184555851,O=C(NNC(=O)c1ccccc1I)c1ccccc1Br,i56tjLT-k1KmYmfTTqecRg_rVWGy8avfqRiLKnbii5arA
0.0067212339455409165,O=C(NNC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12)c1ccc(F)cc1,afDggLPZ_j2rWX2X2aFGIA_81SJrbZri-NO675fjd6ezg
0.0007735902650847339,CCN(CC)S(=O)(=O)c1cc(C(=O)NNC(=O)c2ccc(F)cc2)ccc1Cl,afDggLPZ_j2rWX2X2aFGIA_BwphG-TqvUOFoQbqBvWUYg
0.027949969324254198,O=C(CSc1cccc2cccc(Cl)c12)NNC(=O)c1ccc(F)cc1,afDggLPZ_j2rWX2X2aFGIA_IOUsC4c37X28sHXpJLOZ6A
0.0008122434026525136,CCn1c(C)nc2cc(C(=O)NNC(=O)C3c4ccccc4Oc4ccccc43)ccc21,qAj7lkWwgsWedkjP2LIPvw_6o9nlaP2onNMaa4QHGpYAA
0.002571044962888813,CCn1c(C)nc2cc(C(=O)NNC(=O)c3ccc(C(C)(C)C)cc3)ccc21,qAj7lkWwgsWedkjP2LIPvw_fpM4xe1eJBZAYhXqE9iZfA
0.0003813742205396405,CCn1c(C)nc2cc(C(=O)NNC(=O)c3cccnc3Cl)ccc21,qAj7lkWwgsWedkjP2LIPvw_8uRcq92Ab4MVleWBMK599Q
0.007919648385723121,O=C(Nc1ccccc1)c1cccc([N+](=O)[O-])c1,_kWLmebG1_bakQZOtE1qNw_YxH0IA-3HqacnkG2ud1rlQ
0.010357109758388106,O=C(COc1ccc(Cl)cc1Cl)Nc1ccccc1,_kWLmebG1_bakQZOtE1qNw_TEpSil0IzYQqTzDb8F2yKA
0.012575639596374089,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccccc1,_kWLmebG1_bakQZOtE1qNw__R2G7Fk_5tEDLliQtlI3JA
0.07415134304301318,O=C(CCCOc1ccc(Cl)cc1Cl)Nc1ccc(Br)cc1,oflb_8eRHFmgms67oLKJpA_3-ni91D4h1xXIO-23bnpiA
0.019182723639460164,O=C(Cc1cccc2ccccc12)Nc1ccc(Br)cc1,oflb_8eRHFmgms67oLKJpA_BjrivStg6MHZW3JdrExVrQ
0.00954257982539275,O=C(Nc1ccc(Br)cc1)c1cccc(C(F)(F)F)c1,oflb_8eRHFmgms67oLKJpA_SxufHMaqK4sgZOzJK8gvwg
0.02301214472254287,O=C(Nc1cccc(Br)c1)c1c(F)cccc1Cl,r2JJuKhx65gwsHtksDHeeg_JpVvH6ULX0kQLcH7Ez1BcQ
0.00844169029431896,O=C(COc1ccc(Cl)cc1Cl)Nc1cccc(Br)c1,r2JJuKhx65gwsHtksDHeeg_TEpSil0IzYQqTzDb8F2yKA
0.018738299703386474,O=C(Nc1cccc(Br)c1)c1ccccn1,r2JJuKhx65gwsHtksDHeeg_Nu07IhYF8Yp9Es7jtnmvkw
0.00401725841049938,Cc1cccc(NC(=O)C=Cc2ccc([N+](=O)[O-])cc2)c1,2cLJeLgnmIAf0mh0CI93Mg_FcJvXvvM2M33pN3AxBLGdg
0.042191414402623195,Cc1cccc(NC(=O)CSc2cc(Cl)ccc2Cl)c1,2cLJeLgnmIAf0mh0CI93Mg_r6uLf7KicSdezreTdQGAlQ
0.004778241287065388,Cc1cccc(NC(=O)Cc2ccc(-c3ccccc3)cc2)c1,2cLJeLgnmIAf0mh0CI93Mg_VbLjZXD58rZPd9HtO89HxA
0.0033943633367528037,Cc1ccccc1NC(=O)c1ccccc1,mymc4TcUuTU0t5w_w3Ls3A_APDQqud4I5MJs1e_FhA-nw
0.0006748577970647849,Cc1ccccc1NC(=O)C1CCC(=O)N1,mymc4TcUuTU0t5w_w3Ls3A_UxZaJtxkhBHqVp6GqhrEUw
0.0022743588740326004,Cc1ccccc1NC(=O)c1ccc2c(c1)OCO2,mymc4TcUuTU0t5w_w3Ls3A_Yl0BuvaOY1Kt4CugTSqn1g
0.01637378873419948,COc1cccc(NC(=O)c2ccc(Cl)cc2)c1,QDm8cqSKowfOOj12Rw-ekQ_DaRruGHToYewXyr2SgGtrA
0.013602310028744569,COc1cccc(NC(=O)c2cccnc2Cl)c1,QDm8cqSKowfOOj12Rw-ekQ_8uRcq92Ab4MVleWBMK599Q
0.0031769109761625135,COc1cccc(NC(=O)c2cc(-c3ccc(Cl)cc3)nc3ccccc23)c1,QDm8cqSKowfOOj12Rw-ekQ_81SJrbZri-NO675fjd6ezg
0.00022968634610620717,Cc1cccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c1C,LJhm4ZJX0wUxPUvnN9hy-A_0h1t5VJ6Tm36E7fYNkgpIg
0.011944807626150578,Cc1cccc(NC(=O)c2ccco2)c1C,LJhm4ZJX0wUxPUvnN9hy-A_24QkWJTIDsbQ_alN16oTmg
0.011960707827117778,Cc1cccc(NC(=O)c2ccccc2I)c1C,LJhm4ZJX0wUxPUvnN9hy-A_rVWGy8avfqRiLKnbii5arA
0.006326543444949095,Cc1ccc(NC(=O)c2sccc2C)c(C)c1,yV1-orUQcRcccBmxk21h7A_jRAbWQUX9Lmd6L1var-1Fw
0.003660115883775461,Cc1ccc(NC(=O)C2CC2)c(C)c1,yV1-orUQcRcccBmxk21h7A_HPCs7S0fGUyxixVuwH357A
0.003956634977825502,Cc1ccc(NC(=O)c2ccccc2)c(C)c1,yV1-orUQcRcccBmxk21h7A_APDQqud4I5MJs1e_FhA-nw
0.003870249252906848,Cc1ccc(NC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)cc1C,i4eu2gF_xH1YxXhm-isN7A_ty-rePzwWTf6PIjJGiLY0A
0.017222090819288383,Cc1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1C,i4eu2gF_xH1YxXhm-isN7A_fm1wtXbFqHB6r7F2jV7UVg
0.009660882671823856,CCCCCC(=O)Nc1ccc(C)c(C)c1,i4eu2gF_xH1YxXhm-isN7A_k3gzVU0ee2tBfwkrggMMkg
0.0010081988995084734,CC(C)(C)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,krYYtkqJc2MKuk1eRJYuYg_fpM4xe1eJBZAYhXqE9iZfA
0.022109967398137087,O=C(Nc1ccc(F)cc1)c1cnccn1,krYYtkqJc2MKuk1eRJYuYg_g7gtf82pOFiFTQRYEqMRow
0.006149375496534049,O=C(Nc1ccc(F)cc1)c1ccccc1,krYYtkqJc2MKuk1eRJYuYg_APDQqud4I5MJs1e_FhA-nw
0.001460519860330578,CCOc1ccc(NC(C)=O)cc1,CO9cM7Cvesuveri4Xkjk_A_YhbTtchh8xXTyGk6dYX-vA
0.01894898134045775,CCOc1ccc(NC(=O)CCCOc2ccc(Cl)cc2Cl)cc1,CO9cM7Cvesuveri4Xkjk_A_3-ni91D4h1xXIO-23bnpiA
0.0008382236149062489,CCOc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)cc1,CO9cM7Cvesuveri4Xkjk_A_taJUwRytXTQymEfKY1ZdFg
0.04183736874256283,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(-c2ccccc2)nc2ccccc12,uTpKyOo1EnF3lrEal_PyYQ_WNbT4JgSbEEZnSScReW95A
0.047901780832035,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,uTpKyOo1EnF3lrEal_PyYQ_4jZKbZxf5nDHtBYhTEDdHw
0.01069043413849613,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,uTpKyOo1EnF3lrEal_PyYQ_0PYW11XKqu70MfpueLttlQ
